Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1,-0.8814760387218886,-0.44284519452308974,-0.22888305714517138,-0.2178413684926929,-0.06423825032360539,-0.2535165352308691,-0.701779516033775,-0.3046747520139558,-0.018508999875629616,-0.575437077372742,-0.21622337202235287,-1.6638703259698921,-0.320066794666941,-0.09260094016348196,-0.42331620803600223,-0.8809270281198479,0.6460727010653045,-0.5071973005920318,1.0460783655857715,0.8966792953797542,-0.42918462115090067,-0.11289857077562386,-0.8818907725114924,-0.9470173602042329,-1.2975944610809842,0.5289435398538022,-1.2353958886161396,-0.3418194096652513,-0.8700755637996181,-0.8880906153838013,-0.31299001370164103,-0.6490202065687234,-1.0951731262761026,0.5810458613381323,-0.3695478847647182,-0.2929750827024486,-0.9340047833650899,-0.4430020073232798,-0.10723365376416133,-0.8854676148782329,-0.2682438732034849,-0.29350774318927425,-0.7737284578963848,1.2071717183014252,-0.10117968082458703,0.4134763730951743,1.0871478175873686,-0.249675832023308,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,-1.0400841574870696,0.9866803134103238,-0.24058821593611315,-0.9241528710642197,-0.8378257267407104,-0.6026651673779578,0.2949518985393813,-1.2556288753767744,0.30698716627569994,0.34930376792912154,-0.3113257454590069,-0.28935053509589787,-0.3054225581537417,-0.7406335114617164,0.19997174671170043,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,-0.05349814667406194,-0.4263145133338802,-0.17593714337852942,-0.08957661223756261,-1.7198115372107068,-1.360491686188976,-0.29562397146455294,-0.390371572264249,208500
2,-0.6013727775604263,-0.44284519452308974,0.4607122806753308,-0.0720317411467486,-0.06423825032360539,-0.2535165352308691,-0.701779516033775,-0.3046747520139558,-0.018508999875629616,0.41788097635347554,-0.21622337202235287,-1.4899397472023046,0.48326508291930204,-0.09260094016348196,-0.42331620803600223,-0.10826296709766164,-0.0631737127781044,2.1879038895077407,0.15473749065294862,-0.3955364208842937,-0.42918462115090067,-0.11289857077562386,-0.48060641320345715,-0.5649380686442943,0.3217634832949854,-0.5669188163210045,0.4680148808078148,-0.3418194096652513,0.3262271072936863,-0.8880906153838013,-0.31299001370164103,0.16197721764964282,-0.5020728747733302,1.1780529056581752,-0.3695478847647182,-0.2929750827024486,-0.6291758996895421,0.47738142901593006,-0.10723365376416133,-0.8854676148782329,-0.2682438732034849,-0.29350774318927425,0.26103005235454874,-0.7848905642207468,-0.10117968082458703,-0.4718098135882958,-0.8187888067594956,3.821853518122145,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.3967382067839935,-0.2877089940430985,-0.24058821593611315,0.6235248286698352,0.06661706037324437,-0.6026651673779578,0.23491004552726172,-1.2556288753767744,0.30698716627569994,-0.05898129002163166,-0.3113257454590069,-0.28935053509589787,-0.3054225581537417,1.61460266161456,-0.7027223652857307,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,-0.05349814667406194,-0.4263145133338802,-0.17593714337852942,-0.08957661223756261,-1.4488486248601884,-0.6007298281469594,-0.29562397146455294,-0.390371572264249,181500
3,-0.8814760387218886,-0.44284519452308974,-0.09096398958107092,0.1371733763496063,-0.06423825032360539,-0.2535165352308691,1.052068435423921,-0.3046747520139558,-0.018508999875629616,-0.575437077372742,-0.21622337202235287,-1.6638703259698921,-0.320066794666941,-0.09260094016348196,-0.42331620803600223,-0.8809270281198479,0.6460727010653045,-0.5071973005920318,0.9800531155907476,0.8488194540366414,-0.42918462115090067,-0.11289857077562386,-0.8818907725114924,-0.9470173602042329,-1.2975944610809842,0.3388449678642949,-1.2353958886161396,-0.3418194096652513,-0.8700755637996181,-0.8880906153838013,-0.31299001370164103,0.972974641868009,-1.0951731262761026,0.09817251666750942,-0.3695478847647182,-0.2929750827024486,-0.2879495373661678,-0.2979169336146359,-0.10723365376416133,-0.8854676148782329,-0.2682438732034849,-0.29350774318927425,-0.6106138158863854,1.2351632257841725,-0.10117968082458703,0.563658851193263,1.0871478175873686,-0.249675832023308,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,-1.0400841574870696,-0.2877089940430985,-0.24058821593611315,0.6235248286698352,0.06661706037324437,-0.6026651673779578,0.2905043538718169,-1.2556288753767744,0.30698716627569994,0.6276799438046351,-0.3113257454590069,-0.28935053509589787,-0.3054225581537417,-0.7406335114617164,-0.0811952717793027,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,-0.05349814667406194,-0.4263145133338802,-0.17593714337852942,-0.08957661223756261,-1.17788571250967,-1.360491686188976,-0.29562397146455294,-0.390371572264249,223500
4,-0.321269516398964,-0.44284519452308974,-0.45874816975200544,-0.07837129016178965,-0.06423825032360539,-0.2535165352308691,1.052068435423921,-0.3046747520139558,-0.018508999875629616,1.4111990300796933,-0.21622337202235287,-1.316009168434717,-0.320066794666941,-0.09260094016348196,-0.42331620803600223,-0.8809270281198479,0.6460727010653045,-0.5071973005920318,-1.859032634195281,-0.682695468942971,-0.42918462115090067,-0.11289857077562386,-0.0793220538954219,-0.18285877708435572,0.3217634832949854,-0.5669188163210045,0.4680148808078148,-0.3418194096652513,1.5225297783869907,0.1947567138999564,1.1653560218891197,-0.6490202065687234,-0.5020728747733302,-0.4944447699737096,-0.3695478847647182,-0.2929750827024486,-0.046816241324316575,-0.6696974349930359,-0.10723365376416133,0.15842574854243022,-0.2682438732034849,-0.29350774318927425,-0.5061184983487296,0.9785744071923236,-0.10117968082458703,0.4273089697621036,1.0871478175873686,-0.249675832023308,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,-1.0400841574870696,0.34948565968361267,-0.24058821593611315,0.6235248286698352,0.9710598474871992,0.21861383522533764,0.28383303687047023,-0.09022961075839453,1.618986490373457,0.7854264434674261,-0.3113257454590069,-0.28935053509589787,-0.3054225581537417,-0.7406335114617164,-0.1847831206970407,3.8743030813271018,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,-0.05349814667406194,-0.4263145133338802,-0.17593714337852942,-0.08957661223756261,-1.7198115372107068,0.15903202989505727,-0.29562397146455294,0.7031933216314734,140000
5,-0.8814760387218886,-0.44284519452308974,0.644604370760798,0.518814227055078,-0.06423825032360539,-0.2535165352308691,1.052068435423921,-0.3046747520139558,-0.018508999875629616,0.41788097635347554,-0.21622337202235287,-1.1420785896671295,-0.320066794666941,-0.09260094016348196,-0.42331620803600223,-0.8809270281198479,1.3553191149087134,-0.5071973005920318,0.9470404905932357,0.7530997713504156,-0.42918462115090067,-0.11289857077562386,-0.8818907725114924,-0.9470173602042329,-1.2975944610809842,1.3899782482768646,-1.2353958886161396,-0.3418194096652513,-0.8700755637996181,-0.8880906153838013,-0.31299001370164103,1.7839720660863752,-1.0951731262761026,0.4691070405281243,-0.3695478847647182,-0.2929750827024486,-0.1605583620987747,0.2121477786423154,-0.10723365376416133,-0.8854676148782329,-0.2682438732034849,-0.29350774318927425,-0.03716390256998136,1.6713642173903154,-0.10117968082458703,1.3778059693039544,1.0871478175873686,-0.249675832023308,0.7812319615337806,1.232387720662429,1.385418079037127,-0.20766289448672728,-1.0400841574870696,1.623874967137035,-0.24058821593611315,0.6235248286698352,0.06661706037324437,-0.6026651673779578,0.28828058153803465,-1.2556288753767744,1.618986490373457,1.6855094121315866,-0.3113257454590069,-0.28935053509589787,-0.3054225581537417,0.7768340899834012,0.5403318217271253,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,-0.05349814667406194,-0.4263145133338802,-0.17593714337852942,-0.08957661223756261,-0.9069228001591517,-1.360491686188976,-0.29562397146455294,-0.390371572264249,250000
6,-0.0411662552375017,-0.44284519452308974,0.6905773932821648,0.5004295349114588,-0.06423825032360539,-0.2535165352308691,1.052068435423921,-0.3046747520139558,-0.018508999875629616,-0.575437077372742,-0.21622337202235287,-0.9681480108995419,-0.320066794666941,-0.09260094016348196,-0.42331620803600223,0.6644010939245245,-0.7724201266215133,-0.5071973005920318,0.715952115610652,0.5138005646348511,-0.42918462115090067,-0.11289857077562386,-0.8818907725114924,-0.9470173602042329,0.3217634832949854,-0.5669188163210045,0.4680148808078148,-0.3418194096652513,2.718832449480295,-0.8880906153838013,-0.31299001370164103,-0.6490202065687234,-1.0951731262761026,0.6381127111628423,-0.3695478847647182,-0.2929750827024486,-1.1296412310971577,-0.5790192639251335,-0.10723365376416133,-0.8854676148782329,-0.2682438732034849,-0.29350774318927425,-0.9266484347807592,0.5353755387154937,-0.10117968082458703,-0.27420128977502123,1.0871478175873686,-0.249675832023308,-1.0271868296772464,1.232387720662429,-2.2611422209713252,-0.20766289448672728,0.3967382067839935,-0.9249036477698097,-0.24058821593611315,-0.9241528710642197,-0.8378257267407104,-0.6026651673779578,0.2727141752015592,-0.09022961075839453,0.30698716627569994,0.033810768603539515,-0.3113257454590069,-0.28935053509589787,-0.3054225581537417,-0.42449442782731694,-0.25877444135256783,-0.35953914829025974,12.601064205130514,-0.2858864755036036,-0.0631393554524265,-0.05349814667406194,0.8767347687829746,4.068364687381201,1.1441161492362186,-0.6359598878086334,0.918793887937074,-0.29562397146455294,-0.390371572264249,143000
7,-0.6013727775604263,-0.44284519452308974,0.23084716806849676,-0.010664906681151158,-0.06423825032360539,-0.2535165352308691,-0.701779516033775,-0.3046747520139558,-0.018508999875629616,-0.575437077372742,-0.21622337202235287,-0.7942174321319544,-0.320066794666941,-0.09260094016348196,-0.42331620803600223,-0.10826296709766164,1.3553191149087134,-0.5071973005920318,1.0790909905832835,0.99239897806598,-0.42918462115090067,-0.11289857077562386,-0.8818907725114924,-0.9470173602042329,1.941121427670955,0.4730321951510059,-1.2353958886161396,-0.3418194096652513,-0.8700755637996181,1.2776040431837141,-0.31299001370164103,1.7839720660863752,-1.0951731262761026,2.036250531868237,-0.3695478847647182,-0.2929750827024486,-0.5541060999783998,1.4385700423356962,-0.10723365376416133,-0.8854676148782329,-0.2682438732034849,-0.29350774318927425,1.3620538859220446,-0.7848905642207468,-0.10117968082458703,0.3818590092850504,1.0871478175873686,-0.249675832023308,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,-1.0400841574870696,0.34948565968361267,-0.24058821593611315,0.6235248286698352,0.9710598474871992,-0.6026651673779578,0.2971756708731635,-1.2556288753767744,0.30698716627569994,0.7575888258798747,-0.3113257454590069,-0.28935053509589787,-0.3054225581537417,1.2747531467075803,0.14077869018727873,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,-0.05349814667406194,-0.4263145133338802,-0.17593714337852942,-0.08957661223756261,-0.3649969754581151,-0.6007298281469594,-0.29562397146455294,-0.390371572264249,307000
8,-0.8814760387218886,-0.44284519452308974,0.5199663985917593,0.02711880544849354,-0.06423825032360539,-0.2535165352308691,1.052068435423921,-0.3046747520139558,-0.018508999875629616,1.4111990300796933,-0.21622337202235287,-0.6202868533643667,1.2865969605055452,-0.09260094016348196,-0.42331620803600223,-0.8809270281198479,0.6460727010653045,0.39116976277455906,0.055699615660412725,-0.5391159449136324,-0.42918462115090067,-0.11289857077562386,0.32196230541261334,0.1992205144755829,1.941121427670955,0.7749534565461057,0.4680148808078148,-0.3418194096652513,0.3262271072936863,-0.8880906153838013,-0.31299001370164103,0.972974641868009,-0.5020728747733302,0.9168623237681565,0.37799908379260155,-0.1038264279027837,-0.7838651839428051,0.12600351612780808,-0.10723365376416133,-0.8854676148782329,-0.2682438732034849,-0.29350774318927425,-0.1340132212634185,1.508080423740957,-0.10117968082458703,1.1643887635856178,1.0871478175873686,-0.249675832023308,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.3967382067839935,0.34948565968361267,-0.24058821593611315,2.17120252840389,0.06661706037324437,-0.6026651673779578,0.2282387285259151,-1.2556288753767744,0.30698716627569994,0.05236918032857375,-0.3113257454590069,-0.28935053509589787,-0.3054225581537417,1.1166836048903805,2.3161235174597765,3.189416838300764,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,-0.05349814667406194,-0.4263145133338802,4.068364687381201,0.5272697684993282,-0.09403406310759677,0.918793887937074,-0.29562397146455294,-0.390371572264249,200000
9,-0.0411662552375017,0.8085247210750699,-0.8725053724443067,-0.5132643525936061,-0.06423825032360539,-0.2535165352308691,-0.701779516033775,-0.3046747520139558,-0.018508999875629616,-0.575437077372742,-0.21622337202235287,-0.4463562745967792,2.089928838091788,-0.09260094016348196,-0.42331620803600223,0.6644010939245245,0.6460727010653045,-0.5071973005920318,-1.3308306342350897,-1.6398922958052287,-0.42918462115090067,-0.11289857077562386,0.7232466647206486,-0.18285877708435572,0.3217634832949854,-0.5669188163210045,0.4680148808078148,-0.3418194096652513,1.5225297783869907,0.1947567138999564,-0.31299001370164103,-0.6490202065687234,0.09102737672944225,-0.9685385992866848,-0.3695478847647182,-0.2929750827024486,0.8904188338572183,-0.22537439676031393,-0.10723365376416133,0.15842574854243022,-0.2682438732034849,1.5936048170959496,-0.3506498551829489,0.9692439046980745,-0.10117968082458703,0.5399458283356701,-0.8187888067594956,-0.249675832023308,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,4.455167790180623,0.3967382067839935,0.9866803134103238,1.1364255140982285,2.17120252840389,0.06661706037324437,0.21861383522533764,0.13484029050706245,-0.09022961075839453,0.30698716627569994,-0.021864466571563188,1.0133970694022776,-0.28935053509589787,-0.3054225581537417,-0.02932057328431753,-0.7027223652857307,2.831408120355178,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,-0.05349814667406194,-0.4263145133338802,-0.17593714337852942,-0.08957661223756261,0.17692884924292157,-1.360491686188976,-0.29562397146455294,0.7031933216314734,129900
10,0.23893700592396058,-0.44284519452308974,-0.9184783949656735,-0.3484360782025387,-0.06423825032360539,-0.2535165352308691,-0.701779516033775,-0.3046747520139558,-0.018508999875629616,1.4111990300796933,-0.21622337202235287,-0.2724256958291916,2.089928838091788,2.6940191045499597,0.495390120036184,1.4370651549467108,-0.7724201266215133,0.39116976277455906,-1.066729634254994,-1.6398922958052287,-0.42918462115090067,-0.11289857077562386,-0.48060641320345715,-0.5649380686442943,0.3217634832949854,-0.5669188163210045,0.4680148808078148,-0.3418194096652513,1.5225297783869907,0.1947567138999564,-0.31299001370164103,-0.6490202065687234,-1.0951731262761026,0.899303293052861,-0.3695478847647182,-0.2929750827024486,-0.9567532075199815,-0.13696317996910903,-0.10723365376416133,-0.8854676148782329,-0.2682438732034849,-0.29350774318927425,-0.2104732097056057,-0.7848905642207468,-0.10117968082458703,-0.8373855826428538,1.0871478175873686,-0.249675832023308,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,4.455167790180623,0.3967382067839935,-0.9249036477698097,-0.24058821593611315,2.17120252840389,0.06661706037324437,-0.6026651673779578,0.1526304691773201,-1.2556288753767744,-1.005012157822057,-1.2420800374925642,2.3381198842635618,-0.28935053509589787,-0.3054225581537417,-0.7406335114617164,-0.643529308761309,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,-0.05349814667406194,-0.4263145133338802,-0.17593714337852942,-0.08957661223756261,0.4478917615934399,-1.360491686188976,-0.29562397146455294,-0.390371572264249,118000
